name,year,selling_price,km_driven,mileage (kmpl),engine (CC),seats,fuel_CNG,fuel_Diesel,fuel_LPG,fuel_Petrol,transmission_Automatic,transmission_Manual,owner_First Owner,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,max_power (bhp)
Toyota Camry 2.5 Hybrid,2016.0,2000000.0,68089.0,19.16,2494.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,157.7
Toyota Corolla Altis 1.8 VL AT,2012.0,550000.0,57728.0,14.53,1794.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,138.1
Maruti Ciaz 1.3 Alpha,2018.0,925000.0,23712.0,28.09,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,88.5
Ford Ecosport 1.5 Ti VCT AT Titanium,2015.0,625000.0,70670.0,16.5,1499.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,110.0
Maruti Alto 800 LXI,2014.0,200000.0,43381.0,22.74,796.0,5.0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,47.3
Honda City i VTEC CVT VX,2014.0,635000.0,79011.0,18.0,1497.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,117.3
Honda Jazz VX,2016.0,550000.0,56494.0,18.2,1199.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,88.7
Maruti SX4 VDI,2014.0,425000.0,50000.0,21.79,1248.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,88.73
Maruti Wagon R VXI BS IV,2011.0,220000.0,40000.0,18.9,998.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,67.1
Hyundai Grand i10 1.2 Kappa Asta,2018.0,590000.0,10000.0,18.9,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,81.86
Mahindra Thar CRDe,2017.0,775000.0,35000.0,16.55,2498.0,6.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,105.0
Maruti Ritz VXi,2015.0,350000.0,58500.0,18.5,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,85.8
Maruti Baleno Delta 1.2,2018.0,575000.0,20000.0,21.4,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,83.1
Nissan Micra XL,2011.0,200000.0,43500.0,18.06,1198.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,75.0
Tata Hexa XT,2018.0,1575000.0,30000.0,17.6,2179.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,153.86
Ford EcoSport 1.5 TDCi Titanium BSIV,2015.0,600000.0,63000.0,22.77,1498.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,98.59
Mahindra Bolero 2011-2019 ZLX BSIII,2016.0,720000.0,35000.0,15.96,2523.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,62.1
Tata Indigo eCS LS TDI BSIII,2012.0,158000.0,110000.0,19.09,1396.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,69.0
Tata Hexa XT,2018.0,1575000.0,25000.0,17.6,2179.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,153.86
Hyundai Xcent 1.2 VTVT S AT,2017.0,580000.0,30000.0,17.36,1197.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,81.86
Mahindra Bolero 2011-2019 SLX,2012.0,420000.0,50000.0,15.96,2523.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,62.1
Mahindra Marazzo M6 8Str,2018.0,1200000.0,35000.0,17.3,1497.0,8.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,121.0
Renault KWID 1.0 RXT Optional,2018.0,350000.0,30000.0,23.01,999.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,67.0
Honda City i VTEC VX,2014.0,650000.0,56000.0,17.4,1497.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,117.3
Maruti Wagon R VXI BS IV,2017.0,400000.0,12700.0,20.51,998.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,67.04
Tata Nexon 1.5 Revotorq XM,2018.0,700000.0,35000.0,21.5,1497.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,108.5
Hyundai Xcent 1.2 Kappa SX,2017.0,520000.0,30000.0,19.1,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,82.0
Mahindra Scorpio LX BSIV,2012.0,450000.0,120000.0,12.05,2179.0,9.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,120.0
Tata Safari Storme EX,2017.0,850000.0,100000.0,14.1,2179.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,147.94
Renault KWID RXT,2017.0,350000.0,34000.0,25.17,799.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,53.3
Mahindra Xylo D2,2011.0,450000.0,56000.0,13.0,2489.0,8.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,95.0
Hyundai i10 Era,2008.0,165000.0,90000.0,19.81,1086.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,68.05
Hyundai Santro Xing GLS,2010.0,160000.0,65000.0,17.92,1086.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,62.1
Tata New Safari DICOR 2.2 EX 4x4,2011.0,300000.0,80000.0,13.93,2179.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,138.0
Mahindra Scorpio VLX 2WD BSIV,2012.0,550000.0,90000.0,12.05,2179.0,8.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,120.0
Maruti Alto K10 VXI,2015.0,285000.0,40000.0,23.95,998.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,67.05
Hyundai Creta 1.6 CRDi SX,2016.0,850000.0,58000.0,19.67,1582.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,126.2
Ford Freestyle Titanium Petrol BSIV,2018.0,700000.0,19100.0,19.0,1194.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,94.68
Maruti Ertiga ZXI Plus Petrol,2018.0,900000.0,25000.0,19.34,1462.0,7.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,103.0
Maruti Alto LXi BSIII,2005.0,180000.0,49455.0,19.7,796.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,46.3
Hyundai EON D Lite Plus Option,2016.0,220000.0,100000.0,21.1,814.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,55.2
Tata Indica Vista Quadrajet LS,2013.0,120000.0,120000.0,22.3,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,74.0
"Hyundai i20 Asta Optional With Sunroof 1.2,2010,220000,90000,Petrol,Individual,Manual,Fourth & Above Owner,17.0 ,1197 ,80 ,""11.4 kgm at 4,000 rpm"",5",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chevrolet Sail Hatchback LS ABS,2013.0,420000.0,46815.0,22.1,1248.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,76.9
Tata Indica Vista TDI LS,2013.0,160000.0,110000.0,19.4,1405.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,70.0
Hyundai EON Era Plus,2015.0,250000.0,80000.0,21.1,814.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,55.2
Maruti Ertiga ZDI,2013.0,385000.0,100000.0,20.77,1248.0,7.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,88.8
Maruti Wagon R VXI BS IV with ABS,2014.0,318000.0,80000.0,20.51,998.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,67.06
Hyundai Xcent 1.2 VTVT S,2018.0,480000.0,40000.0,20.14,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,81.86
Maruti Celerio VXI,2015.0,330000.0,70000.0,23.1,998.0,5.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,67.04
Tata Indica Vista Aqua 1.4 TDI,2011.0,152000.0,80000.0,17.0,1405.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,71.0
Maruti Alto 800 LXI,2014.0,250000.0,40000.0,22.74,796.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,47.3
Tata Indica Vista Aqua 1.4 TDI,2011.0,248000.0,80000.0,17.0,1405.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,71.0
Nissan Micra XV,2011.0,300000.0,60000.0,18.06,1198.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,75.0
Hyundai i20 1.2 Spotz,2017.0,550000.0,50000.0,18.6,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,81.83
Hyundai i20 Sportz 1.4 CRDi,2016.0,650000.0,30000.0,22.54,1396.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,88.73
Hyundai Grand i10 Magna,2017.0,445000.0,25000.0,18.9,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,82.0
Mahindra NuvoSport N8,2016.0,600000.0,100000.0,17.45,1493.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,100.0
Renault Duster Adventure Edition,2014.0,495000.0,175000.0,19.01,1461.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,108.45
Maruti SX4 ZXI AT,2011.0,220000.0,65000.0,12.6,1586.0,5.0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,103.3
Maruti SX4 ZXI AT,2011.0,260000.0,65000.0,12.6,1586.0,5.0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,103.3
Hyundai Santro Xing GLS,2009.0,150000.0,90000.0,17.92,1086.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,62.1
Ford Figo Diesel Titanium,2011.0,200000.0,80000.0,20.0,1399.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,68.0
Mahindra Scorpio S11 BSIV,2018.0,1465000.0,110000.0,16.36,2179.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,140.0
Toyota Etios Liva GD,2012.0,285000.0,80000.0,,,,0,1,0,0,0,1,0,0,1,0,0,0,1,0,
Honda Civic Hybrid,2008.0,250000.0,60000.0,20.0,1339.0,5.0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,108.5
Mahindra Xylo D4,2014.0,310000.0,160000.0,14.95,2489.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,93.7
Mahindra Scorpio VLX 4WD AIRBAG AT BSIV,2010.0,600000.0,100875.0,11.79,2179.0,8.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,120.0
Maruti Swift Dzire VXI,2016.0,500000.0,30000.0,20.85,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,83.14
Hyundai Grand i10 CRDi Asta Option,2013.0,270000.0,118000.0,24.0,1120.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,70.0
Hyundai Verna 1.6 SX,2013.0,420000.0,69000.0,22.32,1582.0,5.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,126.32
Maruti Swift Dzire LXI,2015.0,434999.0,25000.0,20.85,1197.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,83.14
Hyundai Xcent 1.2 Kappa AT S Option,2015.0,400000.0,100000.0,16.9,1197.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,81.86
Maruti Swift Dzire VDI,2015.0,470000.0,110000.0,26.59,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,74.0
Nissan Terrano XL 85 PS,2015.0,480000.0,60000.0,20.45,1461.0,5.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,83.8
Hyundai Santro Xing GL,2008.0,105000.0,128000.0,0.0,1086.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,62.0
Tata Tiago 1.05 Revotorq XE,2017.0,325000.0,120000.0,27.28,1047.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,69.0
Toyota Etios Liva GD,2012.0,280000.0,80000.0,,,,0,1,0,0,0,1,0,0,1,0,0,0,1,0,
Hyundai Grand i10 Nios AMT Sportz,2020.0,675000.0,5000.0,20.7,1197.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,81.86
Hyundai i10 Sportz Option,2009.0,170000.0,90000.0,20.36,1197.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,78.9
Hyundai Creta 1.6 CRDi SX Option,2017.0,1250000.0,90000.0,19.67,1582.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,126.2
Honda City i DTEC VX,2014.0,819999.0,200000.0,25.1,1498.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,98.6
Hyundai i20 2015-2017 Asta Option 1.2,2016.0,650000.0,29000.0,18.6,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,81.83
Tata Indigo CS LX (TDI) BS III,2013.0,200000.0,150000.0,19.09,1396.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,69.0
Maruti Omni E MPI STD BS IV,2016.0,220000.0,90000.0,16.8,796.0,8.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,34.2
Volkswagen Vento 1.6 Highline,2014.0,500000.0,70000.0,15.04,1598.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,103.2
Tata Tiago 1.2 Revotron XZ,2018.0,450000.0,5000.0,23.84,1199.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,84.0
Chevrolet Optra Magnum 2.0 LT,2008.0,210000.0,90000.0,16.52,1991.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,123.7
Maruti Ritz VDi,2011.0,270000.0,89000.0,21.1,1248.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,73.9
Maruti Swift Dzire VDI,2015.0,480000.0,30000.0,26.59,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,74.0
Maruti Swift Dzire AMT ZDI,2016.0,650000.0,50000.0,26.59,1248.0,5.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,74.0
Maruti Swift Dzire VDI,2013.0,480000.0,80000.0,23.4,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,74.0
Hyundai i20 Asta Option 1.4 CRDi,2016.0,700000.0,40000.0,22.54,1396.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,88.73
Maruti Ertiga VDI,2015.0,650000.0,110000.0,20.77,1248.0,7.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,88.76
Hyundai Creta 1.6 CRDi SX Plus Dual Tone,2015.0,1300000.0,48000.0,19.67,1582.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,126.2
Volkswagen Jetta 2.0L TDI Highline AT,2016.0,1350000.0,97000.0,16.96,1968.0,5.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,138.03
Volkswagen Vento 1.5 TDI Highline AT,2016.0,1000000.0,60000.0,22.15,1498.0,5.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,108.6
Mercedes-Benz M-Class ML 350 4Matic,2011.0,1700000.0,110000.0,0.0,2987.0,5.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,165.0
Toyota Yaris V CVT BSIV,2018.0,1080000.0,12800.0,17.8,1496.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,105.5
Hyundai EON D Lite,2012.0,170000.0,40000.0,21.1,814.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,55.2
Maruti Swift DDiS VDI,2017.0,610000.0,49000.0,28.4,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,74.0
Maruti Ritz VXi,2014.0,350000.0,25000.0,18.5,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,85.8
Maruti Alto 800 LXI,2016.0,260000.0,65000.0,22.74,796.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,47.3
Fiat Linea 1.3 Multijet Emotion,2015.0,700000.0,20000.0,20.4,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,91.7
Volkswagen Polo 2015-2019 1.0 MPI Highline Plus,2018.0,678000.0,17000.0,18.78,999.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,75.0
Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2015.0,800000.0,15000.0,23.65,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,88.5
Toyota Etios GD,2014.0,400000.0,120000.0,23.59,1364.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,67.04
"Hyundai i20 Magna,2010,300000,49000,Petrol,Individual,Manual,First Owner,18.5 ,1197 ,80 ,""11.4 kgm at 4,000 rpm"",5",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Hyundai i20 2015-2017 Magna 1.2,2016.0,520000.0,29000.0,18.6,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,81.83
Nissan Terrano XV D Premium AMT,2017.0,850000.0,55000.0,19.61,1461.0,5.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,108.5
Mahindra Marazzo M8,2019.0,1460000.0,5000.0,17.3,1497.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,121.0
Tata Nexon 1.5 Revotorq XZ Plus,2017.0,830000.0,35000.0,21.5,1497.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,108.5
Datsun GO T Option BSIV,2018.0,430000.0,5000.0,20.63,1198.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,67.0
Ford EcoSport 1.5 TDCi Platinum Edition BSIV,2017.0,850000.0,60000.0,22.77,1498.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,98.59
Maruti Swift Dzire ZXI,2017.0,650000.0,70000.0,20.85,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,83.14
Mahindra TUV 300 T8,2016.0,730000.0,65100.0,18.49,1493.0,7.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,100.0
Maruti Ignis 1.2 AMT Delta BSIV,2019.0,525000.0,20000.0,20.89,1197.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,81.8
Hyundai i20 Active 1.4 SX,2015.0,600000.0,108000.0,21.19,1396.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,88.73
Maruti Swift LXI,2019.0,500000.0,15000.0,21.21,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,81.8
Hyundai Santro Xing GLS,2009.0,150000.0,77000.0,17.92,1086.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,62.1
Maruti Wagon R VXI BS IV,2015.0,409999.0,18500.0,20.51,998.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,67.04
Mahindra TUV 300 T8,2016.0,625000.0,120000.0,18.49,1493.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,100.0
Renault KWID RXT,2015.0,290000.0,15200.0,25.17,799.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,53.3
Honda Mobilio V i VTEC,2015.0,500000.0,35000.0,17.3,1497.0,7.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,117.3
Hyundai Verna 1.6 SX,2011.0,475000.0,80000.0,22.32,1582.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,126.32
Hyundai EON Era Plus,2013.0,190000.0,70000.0,21.1,814.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,55.2
Mahindra XUV500 W6 2WD,2014.0,750000.0,80000.0,15.1,2179.0,7.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,140.0
Nissan Terrano XV 110 PS,2014.0,525000.0,120000.0,19.01,1461.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,108.5
Chevrolet Cruze LTZ,2012.0,495000.0,82000.0,17.3,1998.0,5.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,163.7
Jaguar XE 2016-2019 2.0L Diesel Prestige,2017.0,2625000.0,9000.0,13.6,1999.0,5.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,177.0
Lexus ES 300h,2019.0,5150000.0,20000.0,22.37,2487.0,5.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,214.56
Jaguar XF 2.0 Diesel Portfolio,2017.0,3200000.0,45000.0,19.33,1999.0,5.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,177.0
Tata Safari Storme EX,2015.0,503000.0,110000.0,14.1,2179.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,147.94
Volvo XC40 D4 Inscription BSIV,2019.0,3800000.0,20000.0,18.0,1969.0,5.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,190.0
Toyota Camry 2.5 Hybrid,2016.0,2000000.0,68089.0,19.16,2494.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,157.7
Maruti Wagon R LXI,2013.0,225000.0,58343.0,21.79,998.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,67.05
Maruti Baleno Alpha 1.3,2018.0,740000.0,38817.0,27.39,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,74.0
Honda Jazz VX,2016.0,550000.0,56494.0,18.2,1199.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,88.7
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,750000.0,79328.0,12.99,2494.0,7.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,100.6
Maruti Swift AMT VVT VXI,2019.0,650000.0,5621.0,22.0,1197.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,81.8
Toyota Etios VX,2017.0,625000.0,25538.0,16.78,1496.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,88.73
Maruti Swift AMT ZXI,2018.0,600000.0,69779.0,22.0,1197.0,5.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,81.8
Hyundai Grand i10 1.2 CRDi Sportz,2017.0,450000.0,56290.0,24.0,1186.0,5.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,73.97
BMW X4 M Sport X xDrive20d,2019.0,5400000.0,7500.0,16.78,1995.0,5.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,190.0
BMW X4 M Sport X xDrive20d,2019.0,5500000.0,8500.0,16.78,1995.0,5.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,190.0
Honda Amaze V CVT Petrol BSIV,2019.0,779000.0,7032.0,19.0,1199.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,88.76
Skoda Rapid 1.6 MPI AT Elegance,2016.0,645000.0,11000.0,14.3,1598.0,5.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,103.5
Volvo V40 D3 R-Design,2018.0,2475000.0,2000.0,16.8,1984.0,5.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,150.0
Honda City 1.5 V AT,2010.0,321000.0,60000.0,16.8,1497.0,5.0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,118.0
Toyota Etios Liva 1.2 V Dual Tone,2017.0,585000.0,50000.0,17.71,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,78.9
Ford Figo Diesel EXI,2011.0,225000.0,70000.0,20.0,1399.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,68.0
Honda Amaze E i-DTEC,2017.0,500000.0,70000.0,25.8,1498.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,98.6
Hyundai i20 1.4 CRDi Asta,2011.0,350000.0,90000.0,23.0,1396.0,5.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,90.0
Maruti Ertiga SHVS LDI Option,2016.0,756000.0,70000.0,24.52,1248.0,7.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,88.5
Maruti Alto 800 VXI,2014.0,240000.0,50000.0,22.74,796.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,47.3
Maruti Omni 8 Seater BSII,2012.0,80000.0,120000.0,19.7,796.0,8.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,35.0
Hyundai i20 Active S Petrol,2019.0,800000.0,5000.0,17.19,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,81.86
Tata Hexa XE,2018.0,1250000.0,25000.0,17.6,2179.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,147.94
Mahindra Scorpio VLS 2.2 mHawk,2009.0,320000.0,80000.0,12.05,2179.0,7.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,120.0
Hyundai Grand i10 Sportz,2017.0,509999.0,25000.0,18.9,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,82.0
Tata Zest Quadrajet 1.3 75PS XE,2019.0,650000.0,15000.0,22.95,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,74.0
Maruti Alto K10 2010-2014 VXI,2011.0,210000.0,35000.0,20.92,998.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,67.1
Maruti Alto LXi,2008.0,110000.0,80000.0,19.7,796.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,46.3
Tata Nexon 1.5 Revotorq XE,2017.0,665000.0,25000.0,21.5,1497.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,108.5
Volkswagen Ameo 1.5 TDI Comfortline,2017.0,555000.0,52000.0,21.66,1498.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,108.62
Volkswagen Ameo 1.5 TDI Comfortline,2017.0,560000.0,52000.0,21.66,1498.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,108.62
Mahindra KUV 100 mFALCON D75 K6 Plus,2016.0,375000.0,80000.0,25.32,1198.0,6.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,77.0
Maruti Swift VDI BSIV W ABS,2011.0,290000.0,77000.0,,,,0,1,0,0,0,1,0,0,1,0,0,0,1,0,
Toyota Fortuner 2.8 4WD AT BSIV,2017.0,2950000.0,50000.0,15.04,2755.0,7.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,174.5
Maruti Swift Dzire VDI,2017.0,605000.0,127000.0,28.4,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,74.02
Honda WR-V i-VTEC VX,2017.0,720000.0,30000.0,17.5,1199.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,88.7
Mahindra XUV500 W10 2WD,2017.0,1325000.0,54000.0,16.0,2179.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,140.0
Mitsubishi Pajero 2.8 SFX BSIII Single Tone,2011.0,625000.0,120000.0,10.5,2835.0,6.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,116.9
Hyundai i20 1.4 CRDi Sportz,2011.0,350000.0,116500.0,23.0,1396.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,90.0
Toyota Innova 2.5 G (Diesel) 8 Seater,2012.0,600000.0,145000.0,12.99,2494.0,8.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,100.0
Hyundai i20 Sportz 1.2,2012.0,300000.0,120000.0,18.5,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,82.85
Tata New Safari DICOR 2.2 VX 4x2 BS IV,2011.0,240000.0,120000.0,13.93,2179.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,138.1
